OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
11949,GB,GBR,The United Kingdom,2020-04-15T00:00:00.000Z,5252,93877,778,12107,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11950,GB,GBR,The United Kingdom,2020-04-16T00:00:00.000Z,4603,98480,761,12868,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11951,GB,GBR,The United Kingdom,2020-04-17T00:00:00.000Z,4617,103097,861,13729,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11952,GB,GBR,The United Kingdom,2020-04-18T00:00:00.000Z,5599,108696,847,14576,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11953,GB,GBR,The United Kingdom,2020-04-19T00:00:00.000Z,5525,114221,888,15464,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11954,GB,GBR,The United Kingdom,2020-04-20T00:00:00.000Z,5850,120071,596,16060,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11955,GB,GBR,The United Kingdom,2020-04-21T00:00:00.000Z,4676,124747,449,16509,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11956,GB,GBR,The United Kingdom,2020-04-22T00:00:00.000Z,4301,129048,828,17337,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11957,GB,GBR,The United Kingdom,2020-04-23T00:00:00.000Z,4451,133499,763,18100,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11958,GB,GBR,The United Kingdom,2020-04-24T00:00:00.000Z,4583,138082,638,18738,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11959,GB,GBR,The United Kingdom,2020-04-25T00:00:00.000Z,5386,143468,768,19506,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11960,GB,GBR,The United Kingdom,2020-04-26T00:00:00.000Z,4913,148381,813,20319,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11961,GB,GBR,The United Kingdom,2020-04-27T00:00:00.000Z,4463,152844,413,20732,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11962,GB,GBR,The United Kingdom,2020-04-28T00:00:00.000Z,4309,157153,360,21092,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11963,GB,GBR,The United Kingdom,2020-04-29T00:00:00.000Z,3996,161149,586,21678,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11964,GB,GBR,The United Kingdom,2020-04-30T00:00:00.000Z,4076,165225,4419,26097,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11965,GB,GBR,The United Kingdom,2020-05-01T00:00:00.000Z,6032,171257,674,26771,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11966,GB,GBR,The United Kingdom,2020-05-02T00:00:00.000Z,6201,177458,739,27510,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11967,GB,GBR,The United Kingdom,2020-05-03T00:00:00.000Z,4806,182264,621,28131,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11968,GB,GBR,The United Kingdom,2020-05-04T00:00:00.000Z,4339,186603,315,28446,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11969,GB,GBR,The United Kingdom,2020-05-05T00:00:00.000Z,3985,190588,288,28734,大不列颠及北爱尔兰联合王国,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,Соединенное Королевство Великобритании и Северной Ирландии,المملكة المتحدة لبريطانيا العظمى وآيرلندا الشمالية 
11970,TL,TLS,Timor-Leste,2020-03-20T00:00:00.000Z,1,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11971,TL,TLS,Timor-Leste,2020-03-21T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11972,TL,TLS,Timor-Leste,2020-03-22T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11973,TL,TLS,Timor-Leste,2020-03-23T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11974,TL,TLS,Timor-Leste,2020-03-24T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11975,TL,TLS,Timor-Leste,2020-03-25T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11976,TL,TLS,Timor-Leste,2020-03-26T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11977,TL,TLS,Timor-Leste,2020-03-27T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11978,TL,TLS,Timor-Leste,2020-03-28T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11979,TL,TLS,Timor-Leste,2020-03-29T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11980,TL,TLS,Timor-Leste,2020-03-30T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11981,TL,TLS,Timor-Leste,2020-03-31T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11982,TL,TLS,Timor-Leste,2020-04-01T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11983,TL,TLS,Timor-Leste,2020-04-02T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11984,TL,TLS,Timor-Leste,2020-04-03T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11985,TL,TLS,Timor-Leste,2020-04-04T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11986,TL,TLS,Timor-Leste,2020-04-05T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11987,TL,TLS,Timor-Leste,2020-04-06T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11988,TL,TLS,Timor-Leste,2020-04-07T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11989,TL,TLS,Timor-Leste,2020-04-08T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11990,TL,TLS,Timor-Leste,2020-04-09T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11991,TL,TLS,Timor-Leste,2020-04-10T00:00:00.000Z,0,1,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11992,TL,TLS,Timor-Leste,2020-04-11T00:00:00.000Z,1,2,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
11993,TL,TLS,Timor-Leste,2020-04-12T00:00:00.000Z,0,2,0,0,东帝汶,Timor-Leste,Timor-Leste,Тимор-Лешти,تيمور- ليشتي
